"date","ms"
"11/21/1398, 14:22:18",153
"11/21/1398, 14:22:18",166
"11/21/1398, 14:22:18",155
"11/21/1398, 14:22:18",167
"11/21/1398, 14:22:18",160
"11/21/1398, 14:22:18",279
"11/21/1398, 14:22:18",164
"11/21/1398, 14:22:18",164
"11/21/1398, 14:22:18",178
"11/21/1398, 14:22:18",183
"11/21/1398, 14:22:18",152
"11/21/1398, 14:22:18",160
"11/21/1398, 14:22:19",156
"11/21/1398, 14:22:19",182
"11/21/1398, 14:22:19",159
"11/21/1398, 14:22:19",184
"11/21/1398, 14:22:19",160
"11/21/1398, 14:22:19",153
"11/21/1398, 14:22:19",153
"11/21/1398, 14:22:19",155
"11/21/1398, 14:22:19",153
"11/21/1398, 14:22:19",166
"11/21/1398, 14:22:19",155
"11/21/1398, 14:22:19",167
"11/21/1398, 14:22:19",160
"11/21/1398, 14:22:19",279
"11/21/1398, 14:22:19",164
"11/21/1398, 14:22:19",164
"11/21/1398, 14:22:19",178
"11/21/1398, 14:22:19",183
"11/21/1398, 14:22:19",152
"11/21/1398, 14:22:19",160
"11/21/1398, 14:22:20",156
"11/21/1398, 14:22:20",182
"11/21/1398, 14:22:20",159
"11/21/1398, 14:22:20",184
"11/21/1398, 14:22:20",160
"11/21/1398, 14:22:20",153
"11/21/1398, 14:22:20",153
"11/21/1398, 14:22:20",155
"11/21/1398, 14:22:20",153
"11/21/1398, 14:22:20",166
"11/21/1398, 14:22:20",155
"11/21/1398, 14:22:20",167
"11/21/1398, 14:22:20",160
"11/21/1398, 14:22:20",279
"11/21/1398, 14:22:20",164
"11/21/1398, 14:22:20",164
"11/21/1398, 14:22:20",178
"11/21/1398, 14:22:20",183
"11/21/1398, 14:22:20",152
"11/21/1398, 14:22:20",160
"11/21/1398, 14:22:21",156
"11/21/1398, 14:22:21",182
"11/21/1398, 14:22:21",159
"11/21/1398, 14:22:21",184
"11/21/1398, 14:22:21",160
"11/21/1398, 14:22:21",153
"11/21/1398, 14:22:21",153
"11/21/1398, 14:22:21",155
"11/21/1398, 14:22:21",153
"11/21/1398, 14:22:21",166
"11/21/1398, 14:22:21",155
"11/21/1398, 14:22:21",167
"11/21/1398, 14:22:21",160
"11/21/1398, 14:22:21",279
"11/21/1398, 14:22:21",164
"11/21/1398, 14:22:21",164
"11/21/1398, 14:22:21",178
"11/21/1398, 14:22:21",183
"11/21/1398, 14:22:21",152
"11/21/1398, 14:22:21",160
"11/21/1398, 14:22:22",156
"11/21/1398, 14:22:22",182
"11/21/1398, 14:22:22",159
"11/21/1398, 14:22:22",184
"11/21/1398, 14:22:22",160
"11/21/1398, 14:22:22",153
"11/21/1398, 14:22:22",153
"11/21/1398, 14:22:22",155
"11/21/1398, 14:22:22",153
"11/21/1398, 14:22:22",166
"11/21/1398, 14:22:22",155
"11/21/1398, 14:22:22",167
"11/21/1398, 14:22:22",160
"11/21/1398, 14:22:22",279
"11/21/1398, 14:22:22",164
"11/21/1398, 14:22:22",164
"11/21/1398, 14:22:22",178
"11/21/1398, 14:22:22",183
"11/21/1398, 14:22:22",152
"11/21/1398, 14:22:22",160
"11/21/1398, 14:22:23",156
"11/21/1398, 14:22:23",182
"11/21/1398, 14:22:23",159
"11/21/1398, 14:22:23",184
"11/21/1398, 14:22:23",160
"11/21/1398, 14:22:23",153
"11/21/1398, 14:22:23",153
"11/21/1398, 14:22:23",155
"11/21/1398, 14:22:23",153
"11/21/1398, 14:22:23",166
"11/21/1398, 14:22:23",155
"11/21/1398, 14:22:23",167
"11/21/1398, 14:22:23",160
"11/21/1398, 14:22:23",279
"11/21/1398, 14:22:23",164
"11/21/1398, 14:22:23",164
"11/21/1398, 14:22:23",178
"11/21/1398, 14:22:23",183
"11/21/1398, 14:22:23",152
"11/21/1398, 14:22:23",160
"11/21/1398, 14:22:24",156
"11/21/1398, 14:22:24",182
"11/21/1398, 14:22:24",159
"11/21/1398, 14:22:24",184
"11/21/1398, 14:22:24",160
"11/21/1398, 14:22:24",153
"11/21/1398, 14:22:24",153
"11/21/1398, 14:22:24",155
"11/21/1398, 14:22:24",153
"11/21/1398, 14:22:24",166
"11/21/1398, 14:22:24",155
"11/21/1398, 14:22:24",167
"11/21/1398, 14:22:24",160
"11/21/1398, 14:22:24",279
"11/21/1398, 14:22:24",164
"11/21/1398, 14:22:24",164
"11/21/1398, 14:22:24",178
"11/21/1398, 14:22:24",183
"11/21/1398, 14:22:24",152
"11/21/1398, 14:22:24",160
"11/21/1398, 14:22:25",156
"11/21/1398, 14:22:25",182
"11/21/1398, 14:22:25",159
"11/21/1398, 14:22:25",184
"11/21/1398, 14:22:25",160
"11/21/1398, 14:22:25",153
"11/21/1398, 14:22:25",153
"11/21/1398, 14:22:25",155
"11/21/1398, 14:22:25",153
"11/21/1398, 14:22:25",166
"11/21/1398, 14:22:25",155
"11/21/1398, 14:22:25",167
"11/21/1398, 14:22:25",160
"11/21/1398, 14:22:25",279
"11/21/1398, 14:22:25",164
"11/21/1398, 14:22:25",164
"11/21/1398, 14:22:25",178
"11/21/1398, 14:22:25",183
"11/21/1398, 14:22:25",152
"11/21/1398, 14:22:25",160
"11/21/1398, 14:22:26",156
"11/21/1398, 14:22:26",182
"11/21/1398, 14:22:26",159
"11/21/1398, 14:22:26",184
"11/21/1398, 14:22:26",160
"11/21/1398, 14:22:26",153
"11/21/1398, 14:22:26",153
"11/21/1398, 14:22:26",155
"11/21/1398, 14:22:26",153
"11/21/1398, 14:22:26",166
"11/21/1398, 14:22:26",155
"11/21/1398, 14:22:26",167
"11/21/1398, 14:22:26",160
"11/21/1398, 14:22:26",279
"11/21/1398, 14:22:26",164
"11/21/1398, 14:22:26",164
"11/21/1398, 14:22:26",178
"11/21/1398, 14:22:26",183
"11/21/1398, 14:22:26",152
"11/21/1398, 14:22:26",160
"11/21/1398, 14:22:27",156
"11/21/1398, 14:22:27",182
"11/21/1398, 14:22:27",159
"11/21/1398, 14:22:27",184
"11/21/1398, 14:22:27",160
"11/21/1398, 14:22:27",153
"11/21/1398, 14:22:27",153
"11/21/1398, 14:22:27",155
"11/21/1398, 14:22:27",153
"11/21/1398, 14:22:27",166
"11/21/1398, 14:22:27",155
"11/21/1398, 14:22:27",167
"11/21/1398, 14:22:27",160
"11/21/1398, 14:22:27",279
"11/21/1398, 14:22:27",164
"11/21/1398, 14:22:27",164
"11/21/1398, 14:22:27",178
"11/21/1398, 14:22:27",183
"11/21/1398, 14:22:27",152
"11/21/1398, 14:22:27",160
